Name,Subtype,Latitude,Longitude
بندة,supermarket,24.806659,46.692634
الخليج مول,mall,24.696031,46.728539
مارينا مول,mall,24.744858,46.660506
الرياض بارك,mall,24.756767,46.629872
Unnamed,mall,24.752755,46.584955
Unnamed,mall,24.615968,46.707788
Unnamed,mall,24.629788,46.718729
مركز سويقة التجاري,mall,24.631736,46.714633
لولو هايبر ماركت,mall,24.663993,46.703788
هايبر نستو,mall,24.59846,46.747832
أسواق الرشيد,mall,24.69314,46.80801
رويال مول,mall,24.723568,46.664558
Al-Tamimi,supermarket,24.790772,46.649099
الدانوب,supermarket,24.592763,46.621848
أسواق التميمي,supermarket,24.74145,46.603357
بنده,supermarket,24.587067,46.624746
Al Othaim,supermarket,24.698246,46.821379
مجمع ريماس الرياض,mall,24.57676,46.632273
eXtra Store,electronics,24.663068,46.785847
أسواق المجد,mall,24.680357,46.775966
مركز التعمير,mall,24.627334,46.707398
أسواق عبد الله العثيم,supermarket,24.745181,46.579447
Grocery store,supermarket,24.74263,46.580374
Unnamed,supermarket,24.747361,46.571063
Unnamed,electronics,24.744275,46.571621
التخصصي بلازا,mall,24.666117,46.683406
U Walk,mall,24.738378,46.62882
ساكو,mall,24.577918,46.605902
