EJARID,BORDERNAME,BORDERTYPE,DIMENSIONS,TOP_IMAGE_URL,LANDUSESTATUS,ISACTIVE,DEEDDATEHIJRI,OBJECTID,SUBTYPE,DETAILSLANDUSE,MAINLANDUSE,DATASOURCE,DESCRIPTION,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,REGION_ID,SECTOR_ID,AMANA_ID,GOVERNORATE_ID,MUNICIPALITY_ID,CITY_ID,DISTRICT_ID,SUBDISTRICTNAME_ID,SUBDIVISIONPLAN_ID,BLOCK_ID,PARCEL_ID,PARCELIDOLD,PARCELSTATUS,MEASUREDAREA,SUBDIVISIONPLANPARTNUMBER,STREET_ID,DEEDNUMBER,SUBDIVISIONPLANNAME_AR,SUBDIVISIONPLANNAME_EN,OWNERSHIPTYPE,SUBDIVISIONPARCELNUMBER,ASBUILTREMARKS,ISLICENSED,ISBUILT,DATEOFLICENSEHIJRI,LICENSENUMBER,NOOFFLOORS,MAINLANDUSEDESCRIPTION,SUBTYPEDESCRIPTION,DETAILSLANDUSEDESCRIPTION,SUBDIVISIONPARCEL_UNIFIED_ID,ISCOMMERCIAL,BUILDINGCONDITION,SUBMUNICIPALITY_ID,LANDUSEDESCRIPTION,GLOBALID,POSTALCODE,AREATYPE,STREETNAME,MUNICIPALITYUNIQUECODE,HEIGHTCONDITION,DATAOWNER,AMANATRACKING,AMANABALADI,MUNICIPALITYBALADI,DISTRICTBALADI,DATEOFLICENSE,BUILDINGCONDITION_ID,PARCELDVELOPED,PARCELINVESTED,PARCELPROPERTY,UNITSNUMBER,PARCELNAME,BLOCKED,UNBLOCKREASON,BLOCKREASON,WATERSERVICE,ELECTRICITYSERVICE,TELECOMESERVICE,WASTEWATERSERVICE,OWNERNAME,BLOCKHDATE,UNBLOCKHDATE,RESIDENTIALUNITS,COMMERCIALUNITS,BUILDINGSTATUS,BUILDINGMATERIAL,RE_PARCELID,IN_PARCELID,FRONTDEFECTION,SIDEDEFECTION,CONSTRUCTIONPERCENTAGE,REARDEFECTION,SHAPE.AREA,SHAPE.LEN
1122334455,,,,,,1,,34017111,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657659,,2,1020.09695873,,,,,,,9/أ,,,,1420,493,1,,,,001000011227912,,,001022008,,{62C9696D-69EB-4379-9FFC-DADEC14FDF98},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:06:21 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,0,2,حالة جيدة,بلوكات بناء,1137554663360001,1137554663360001,,,,,9.102743841900001e-08,0.0012091742247326
1122334455,,,,,,1,,34017700,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657656,,2,1142.27354175,,,,,,,5/أ,,,,1420,493,2,,,,001000011227931,,,001022008,,{FC954A12-AFF9-416E-B221-F788E4AC657B},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:06:21 \\ FACADES_SINGE 2023-04-08T07:12:22,004001,004001017,10014250,,193,,,,10,,1,,,,,,,,,,0,10,حالة جيدة,بلوكات بناء,1137551863980001,1137551863980001,,,,,1.019296517635e-07,0.00127905329572082
1122334455,,,,,,1,,34028295,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657688,,2,282.49504413,,,,,,,5/3,,,,1423,1435,,,,,001000011234091,,,001022008,,{9663CC87-B0B8-476E-B0CE-E7C58DEDDFA6},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:24:01 \\ FACADES_SINGE 2023-04-08T07:00:02,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137553464000001,1137553464000001,,,,,2.5213502476e-08,0.000694676279032463
1122334455,,,,,,1,,34031260,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657684,,2,945.21918861,,,,,,,9,,,,1420,493,2,,,,001000011235623,,,001022008,,{8D4FB0B5-7611-41E9-97F4-27DA2C137F07},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:21:35 \\ FACADES_SINGE 2023-04-08T06:57:29,004001,004001017,10014250,,193,,,,1,,1,,,,,,,,,,0,1,حالة جيدة,بلوكات بناء,1137556063420001,1137556063420001,,,,,8.435662630900001e-08,0.00116619607378126
1122334455,,,,,1,1,,34034017,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698551,,2,600.06763776,,,,,,,94,,,,0,0,2,,,,001000011237144,,,001022008,,{4E5FE782-F437-4CCF-8F19-EEED3F665CE7},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:52 \\ FACADES_SINGE 2023-04-08T06:09:46,004001,004001017,10014250,,193,,,,20,,1,,,,,,,,,,16,4,حالة جيدة,بلوكات بناء,1137576257480001,1137576257480001,,,,,5.3545126067e-08,0.000940682215481195
1122334455,,,,,3,1,,34034391,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698620,,1,442.52509784,,,,,,,79/1,,,,1435,1030,,,,,001000011237173,,,001022008,,{AAC600F1-0F68-446E-86A2-BD4E9D4BAAFB},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T08:26:01 \\ FACADES_SINGE 2023-04-08T06:09:50,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137568257260001,1137568257260001,,,,,3.9489652140499995e-08,0.0008388466970825981
1122334455,,,,,,1,,34044147,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698547,,2,600.03158683,,001000010007260,,,,,86/أ,,,,0,0,2,,,,001000011227925,,,001022008,,{6EE8182D-5EEA-490F-B9FD-1B95E1C7A066},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:52 \\ FACADES_SINGE 2023-04-08T06:19:55,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,تحت الإنشاء,بلوكات بناء,1137572657300001,1137572657300001,,,,,5.3545487552000003e-08,0.000940685273790554
1122334455,,,,,1,1,,34044592,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698544,,2,660.02032515,,,,,,,90,,,,0,0,,,,,001000011227929,,,001022008,,{DFF79CDD-BABB-49C1-A6AC-9BAB2487757F},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:52 \\ FACADES_SINGE 2023-04-08T06:06:29,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137574457400001,1137574457400001,,,,,5.8899907585499995e-08,0.000979639694889583
1122334455,,,,,1,1,,34055583,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698545,,2,600.10368868,,,,,,,92,,,,0,0,,,,,001000011234090,,,001022008,,{DCBA1ABC-8DD3-4A28-B52E-F022513F238E},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:52 \\ FACADES_SINGE 2023-04-08T06:06:29,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137575457440001,1137575457440001,,,,,5.35453142275e-08,0.0009406840907688841
1122334455,,,,,,1,,34058158,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,69,14684610,,2,1399.82134614,,,,,,,69/4/أ,,,,1416,319,1,,,,001000011235922,,,001022008,,{6AC59063-1EC3-486A-BCB9-ABF9359FDB18},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-09-29T10:16:12 \\ HADY_BRAKAT 2023-07-16T10:43:58,004001,004001017,10014250,,193,,,,3,,1,,,,,,,,,,3,0,حالة جيدة,بلوكات بناء,1137581264700001,1137581264700001,,,,,1.2493462171100001e-07,0.00146016881226118
1122334455,,,,,,1,,34058177,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657695,,2,425.07645039,,,,,,,3/1,,,,1424,1344,2,,,,001000011235625,,,001022008,,{6EB5C15A-B54F-41E3-A862-A95A8A9D9B2B},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:21:35 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137551664400001,1137551664400001,,,,,3.7931855136e-08,0.000799348325485873
1122334455,,,,,,1,,34064618,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698556,,2,499.99027144,,,,,,,82/3,,,,1410,212,,,,,001000011241995,,,001022008,,{E96C8D1C-CE17-4F77-8312-A9FA1C153C7A},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:52 \\ FACADES_SINGE 2023-04-08T06:09:46,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137570857220001,1137570857220001,,,,,4.46214019525e-08,0.000848831239656904
1122334455,,,,,,1,,34067963,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,19,14693955,,2,598.12088784,,,,,,,2671,,,,0,0,2,,,,001000011249246,,,001022008,,{4235B8DE-0F7E-4917-AA31-E19B27076964},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:31:27 \\ FACADES_SINGE 2023-04-08T06:22:49,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة مرضية,بلوكات بناء,1137587661500001,1137587661500001,,,,,5.33698745025e-08,0.000928971792296105
1122334455,,,,,3,1,,34069186,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698621,,1,442.59719968,,,,,,,78/1,,,,1435,1030,,,,,001000011226366,,,001022008,,{7C3CF57C-D62B-419D-98A8-EA4753C8C28A},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T08:26:01 \\ FACADES_SINGE 2023-04-08T06:09:39,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137569057300001,1137569057300001,,,,,3.9489800271e-08,0.000838848079340152
1122334455,,,,,,1,,34071435,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,19,14693957,,2,620.97717395,,,,,,,2666,,,,0,0,,,,,001000011227843,,,001022008,,{BA944316-2AAE-458A-8C9D-8312C0984760},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:31:27 \\ FACADES_SINGE 2023-04-08T06:12:20,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137587861760001,1137587861760001,,,,,5.54231449835e-08,0.0009484514182471621
1122334455,,,,,,1,,34071937,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657690,,2,282.56714597,,,,,,,6/2,,,,1423,1435,2,,,,001000011227917,,,001022008,,{3933E85D-922C-4A58-935F-EBB7BBC79BB4},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:24:02 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137553863900001,1137553863900001,,,,,2.5213455684e-08,0.000694675986117648
1122334455,,,,,1,1,,34072126,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1905,0,14685275,,2,4060.45167368,,,593523003458,,,,39/4,,,,1441,332,,,,,001000011228247,,,001022008,,{65934F09-60E1-4BE0-B4D3-73DF51CD7852},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-10-06T11:12:18 \\ HADY_BRAKAT 2023-07-16T10:44:17,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137614457060001,1137614457060001,,,,,3.62319243978e-07,0.0024156608667397603
1122334455,,,,,,1,,34080191,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1411685,,2,326.94583399,,,,,,,11/4/2,,,,1422,1285,2,,,,001000011232529,,,001022008,,{776FC0A3-47E6-40BA-B190-A7B509AC8C28},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:45:31,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137553664660001,1137553664660001,,,,,2.9168954726000002e-08,0.000735240187640921
1122334455,,,,,,1,,34080586,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,19,14693959,,2,621.0492758,,,,,,,2670,,,,0,0,2,,,,001000011232445,,,001022008,,{DE08276F-052B-40E8-B6A5-046C0084A7D5},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:31:27 \\ FACADES_SINGE 2023-04-08T06:12:12,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137588861560001,1137588861560001,,,,,5.5422957205e-08,0.000948450148959964
1122334455,,,,,3,1,,34081722,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14698619,,1,507.41676188,,,,,,,1221/1,,,,1435,1030,,,,,001000011234097,,,001022008,,{028C5A70-D704-4A94-855D-6316FFCA5775},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T08:22:54 \\ FACADES_SINGE 2023-04-08T06:09:50,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137566857200001,1137566857200001,,,,,4.52726097315e-08,0.00088069199348172
1122334455,,,,,1,1,,34084117,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1905,0,14685273,,2,29467.0522846,,,993523003495,,,,40/30/29/28/1,,,,1441,332,1,,,,001000011234956,,,001022008,,{6CA64A93-A511-438B-A18D-036003A523A0},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-10-06T11:10:57 \\ HADY_BRAKAT 2023-07-16T10:40:54,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137616257700001,1137616257700001,,,,,2.6294176862340002e-06,0.00685190195212553
1122334455,,,,,,1,,34085945,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405282,,1,680.71355579,,,,,,,1171/1,,,,04/11/1437,13717,2,,,,001000011236094,,,001022008,,{3C67BD69-7F99-4555-8697-6FC8ED9B8FE6},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:42:47,004001,004001017,10014250,,193,,,,3,,1,,,,,,,,,,3,0,حالة جيدة,بلوكات بناء,1137520462320001,1137520462320001,,,,,6.07470699715e-08,0.000990385513422241
1122334455,,,,,,1,,34086209,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698548,,2,600.06763776,,,,,,,85,,,,0,0,2,,,,001000011235630,,,001022008,,{7D75BAB7-7BD5-4EE6-9418-D179224C0C1B},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:50 \\ FACADES_SINGE 2023-04-08T06:09:43,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137572057440001,1137572057440001,,,,,5.354542998e-08,0.000940685307343792
1122334455,,,,,1,1,,34086223,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698559,,2,600.13973961,,,,,,,91,,,,0,0,,,,,001000011235619,,,001022008,,{817A053C-0E14-430B-A227-674E1D7FEE35},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:28:50 \\ FACADES_SINGE 2023-04-08T06:09:46,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137574857580001,1137574857580001,,,,,5.35456270995e-08,0.000940686745810069
1122334455,,,,,,1,,34088273,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657692,,2,850.04474801,,,,,,,4,,,,1420,493,2,,,,001000011237172,,,001022008,,{9660AF21-E743-4831-8D70-E98D9DB7BC47},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:25:27 \\ FACADES_SINGE 2023-04-08T06:16:42,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137552464200001,1137552464200001,,,,,7.5863518752e-08,0.00111152631093444
1122334455,,,,,,1,,34091122,1001000,1001001,1000000,AMANA / Parcel,تم إعادة ترقيم القطعة بالمعاملة رقم 4400131347,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657657,,2,1155.57633287,,,,,,,3/أ/ب,,,,1420,493,2,,,,001000011241822,,,001022008,,{6D259582-B883-48A1-A224-6E95682ABAB4},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:06:21 \\ FACADES_SINGE 2023-04-08T06:25:30,004001,004001017,10014250,,193,,,,3,,1,,,,,,,,,,0,3,حالة جيدة,بلوكات بناء,1137550464300001,1137550464300001,,,,,1.0312640800749999e-07,0.00128673470153586
1122334455,,,,,,1,,34096412,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,19,14693949,,2,1372.24238892,,,,,,,2670/1/أ,,,,1436,298,2,,,,001000011249320,,,001022008,,{B2C8EB62-5E35-4308-A7C8-B66242F9E255},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:27:59 \\ FACADES_SINGE 2023-04-08T06:12:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137589661400001,1137589661400001,,,,,1.224491938405e-07,0.0014630007922790801
1122334455,,,,,1,1,,34102347,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1905,0,14685271,,2,4060.4877246,,,493523003456,,,,39/2,,,,1441,332,,,,,001000011229981,,,001022008,,{9C232790-B932-4244-ADCA-59A97A219F98},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-10-06T11:12:18 \\ HADY_BRAKAT 2023-07-16T10:40:54,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137619657320001,1137619657320001,,,,,3.62319907046e-07,0.0024156626842053
1122334455,,,,,,1,,34103959,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1411686,,2,320.56482036,,,,,,,16/3/2,,,,1422,1229,2,,,,001000011231004,,,001022008,,{3E0B4525-AECE-422A-93DC-93BE63402C22},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:06:43,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137554664720001,1137554664720001,,,,,2.8604598377000003e-08,0.000730366026130453
1122334455,,,,,1,1,,34110696,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1404716,,1,614.37985477,,,399671000102,,,,1172/2,,,,04/11/1437,13717,0,,,,001000011234554,,,001022008,,{FC9DF19C-430E-4646-A84F-E920248241FA},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ HADY_BRAKAT 2023-08-20T06:33:59,004001,004001017,10014250,,193,,,,0,,1,,,,,,,,,,0,0,قطعة أرض بدون مبنى ,قطعة أرض بدون مبنى ,1137518862240001,1137518862240001,,,,,5.4826131386000004e-08,0.0009444234384204751
1122334455,,,,,,1,,34114889,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657683,,2,1978.11422552,,,,,,,7,,,,1418,521,2,,,,001000011237142,,,001022008,,{2B34CA98-F861-4CD7-9471-3D2659C01F45},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:24:00 \\ FACADES_SINGE 2023-04-08T06:57:29,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137553863700001,1137553863700001,,,,,1.76534028648e-07,0.00175642655700311
1122334455,,,,,,1,,34125975,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1411682,,2,342.33957874,,,,,,,11/5/1,,,,1422,1408,2,,,,001000011227911,,,001022008,,{41BB4D26-4C53-427E-93A0-8902EB1D0F61},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:06:43,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137553064640001,1137553064640001,,,,,3.05563254035e-08,0.0007467012137731861
1122334455,,,,,,1,,34126167,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657663,,2,1131.96297735,,,,,,,6/أ,,,,1420,493,2,,,,001000011227914,,,001022008,,{771B5984-55D4-43A2-9092-A50039434872},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:06:21 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,16,,1,,,,,,,,,,12,4,حالة جيدة,بلوكات بناء,1137552663840001,1137552663840001,,,,,1.010192733735e-07,0.00127335974655167
1122334455,,,,,1,1,,34131289,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698550,,2,900.1194821,,,,,,,96,,,,0,0,,,,,001000011231023,,,001022008,,{92667C9B-42D3-470A-B063-91B237B50E11},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:27:31 \\ FACADES_SINGE 2023-04-08T06:09:43,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137577457540001,1137577457540001,,,,,8.0318134345e-08,0.0011354600434633501
1122334455,,,,,,1,,34131649,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657664,,2,2257.11232997,,001000010002815,,,,,1,,,,1418,521,2,,,,001000011230997,,,001022008,,{EF2112A2-4644-4622-9DED-EE5D6C3FA90D},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:06:21 \\ FACADES_SINGE 2023-04-08T06:57:29,004001,004001017,10014250,,193,,,,10,,1,,,,,,,,,,0,10,حالة جيدة,بلوكات بناء,1137549464640001,1137549464640001,,,,,2.0142546183100001e-07,0.00185529163084352
1122334455,,,,,,1,,34137153,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1411680,,2,334.01181519,,,,,,,16/3/1,,,,1422,1229,2,,,,001000011234100,,,001022008,,{78C26991-2644-4145-91B3-483F3CFECF85},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:35:14,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137555264740001,1137555264740001,,,,,2.9812338078e-08,0.000739705542119951
1122334455,,,,,,1,,34137674,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657689,,2,283.75682648,,,,,,,6/3,,,,1423,1435,,,,,001000011234094,,,001022008,,{F71289C8-E99F-4B38-9B10-64843EEA7669},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:24:02 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137554263840001,1137554263840001,,,,,2.5324806672000002e-08,0.000695591912233033
1122334455,,,,,,1,,34141928,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,19,14693958,,2,621.0492758,,,,,,,2668,,,,0,0,2,,,,001000011237037,,,001022008,,{360F7894-9B47-4013-9E67-E377070DEA52},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:31:27 \\ FACADES_SINGE 2023-04-08T06:12:12,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137588461660001,1137588461660001,,,,,5.542323661e-08,0.0009484524706403941
1122334455,,,,,,1,,34152636,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,69,14686956,,2,360.18478635,,,217814005280,,,,69/3/أ/4,,,,1443,27259,,,,,001000011227671,,,001022008,,{EA9EDCE5-E1D2-496E-ADE7-042AD1D09D44},,,,,,أمانة منطقة الرياض FME,MOHAMED_MOSTAFA 2022-10-27T11:57:48 \\ HADY_BRAKAT 2023-07-16T10:43:07,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137582664760001,1137582664760001,,,,,3.2130634734e-08,0.000784736800870673
1122334455,,,,,,1,,34153506,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,14657696,,2,425.04039947,,,,,,,3/2,,,,1424,1344,,,,,001000011227919,,,001022008,,{CD3BFE15-48FE-4E13-B21C-06341A2D803D},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-04-21T07:21:35 \\ FACADES_SINGE 2023-04-08T07:11:33,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137551864320001,1137551864320001,,,,,3.79314975e-08,0.000799344782611688
