name,lat,lon,address,category,types,rating
Skillano,24.5802818,46.6663547,"شارع سدير, Riyadh",Fashion Stores,"clothing_store,store,point_of_interest,establishment",4.2
OudElite - نخبة العود 7522,24.5752123,46.6954977,"6579 Dirab Branch Road, Riyadh",Fashion Stores,"clothing_store,store,point_of_interest,establishment",4.4
ظل المباني للسلامة و كاميرات المراقبة ( داش كام ),24.5782288,46.6636794,"Sadir, Riyadh",Electronics,"home_goods_store,electronics_store,store,point_of_interest,establishment",4.4
Technical shelves,24.5747721,46.6625056,"Aishah Bint Abi Bakr, Riyadh",Other Stores,"store,point_of_interest,establishment",4.6
مكتبة جرير / مركز صيانة ابل معتمد,24.5693547,46.6623396,"Exit 25, Southern Ring Branch Road, Riyadh",Electronics,"electronics_store,home_goods_store,store,point_of_interest,establishment",4.1
Meed - ميد,24.5750875,46.6781087,"Southern Ring Branch Road, HMGH+26Q, Riyadh",Restaurants,"convenience_store,supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",2.5
تموينات نوره محمد سعد العتيبي,24.5746294,46.6771907,"HMFG+VV4, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.5
اسواق جوي مارت,24.57594940000001,46.6771868,"6701 Southern Ring Branch Road, 3956, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.5
اسواق ومخابز أساس المركزية النهدي سابقآ,24.5738098,46.6737122,"6441 Southern Ring Branch Road, 3596, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.1
بقالة ودائع الريان,24.57867500000001,46.6815824,"مابين مخرجي 24 و 25, Southern Ring Branch Road, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.7
تموينات سلة الشهر,24.5789615,46.6820421,"HMHJ+JPH, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.5
اسواق ومخابز انوار الديار المركزية,24.5661173,46.68522790000001,"3338 6581 Dirab Branch Road, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4
اسواق العثيم | Othaim markets,24.5726251,46.67066390000001,"Southern Ring Branch Road, RBDA3302, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.3
ثلاجة وتموينات السياري,24.5678153,46.68714000000001,"3574 Dirab Branch Road, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.4
بقالة ميني ماركت / EVERY TlMEZ,24.57018739999999,46.6695906,"8406 Southern Ring Branch Road, 3385, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",1.9
تموينات قلب عكاظ,24.576036,46.6690262,"حي, RBDC6697، 6697 الكرامة، 3132, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.3
اسواق العثيم | Othaim Markets,24.569783,46.691061,"قبل تقاطع مثني, المثنى بن حارثة, طريق ديراب الفرعي, الرياض",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.1
OTHAIM 64,24.5690719,46.6909915,"7954 Al Fadilah, 2939, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",5
كشتة نمار,24.58149359999999,46.68654050000001,"Southern Ring Branch Road, HMJP+HJV, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",5
Al Majed Mini Supermarket,24.5775877,46.66796389999999,"Al Karama, HMH9+25P, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.3
بقاله,24.5597277,46.67950310000001,"Abdullah Halwan, HM5H+VR8, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.3
أسواق ومخابز سلة أيام,24.5770412,46.6917956,"حي, 4012 Shaikh Mohammad Bin Abdullatif Bin Abdulrahman, 7804, Riyadh",Restaurants,"grocery_or_supermarket,supermarket,store,point_of_interest,food,establishment",4.3
Rajan subra mini market,24.5841339,46.6822322,"HMMJ+MV5, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",3.7
سائغ لبن ابن زيد,24.57339450000001,46.671904,"6402 رنى, حي, RBDA6402, الرياض",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
منطقة باعة متجولين,24.5724886,46.6715138,"HMCC+XJR, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",5
على كيفك,24.5669522,46.68625189999999,"Dirab Branch Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
FIVE SAVINGS,24.564353,46.6829148,"Dirab Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.5
QASR ALAWANI,24.5639702,46.6824232,"Dirab Road, Riyadh",Shopping Malls,"shopping_mall,furniture_store,home_goods_store,store,point_of_interest,establishment",3.6
شركة نوارة التميز للانارة والادوات الصحية,24.5662887,46.6866223,"2397-2499 Dirab Branch Road, Riyadh",Shopping Malls,"shopping_mall,home_goods_store,store,point_of_interest,establishment",4.1
متجر راحتكم الإلكتروني,24.5684817,46.68859,"Dirab Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",5
متجر لايفا,24.5638883,46.68654240000001,"Al Taadin, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",
أمل للشنط والحقائب,24.5618553,46.681959,"Unnamed Road, HM6J+PQW, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.7
أحلام المستهلك,24.5614154,46.67946799999999,"Dirab Branch Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
City Mall,24.5614389,46.6818331,"3131 Dirab Branch Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
حكاية لتسوق,24.5613802,46.68158949999999,"HM6J+HJ4, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",
حلويات بهيج,24.5707889,46.66751329999999,"2972 الطريق الدائري الجنوبي الفرعي، شبرا، الرياض 12799 6097, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.1
قرطاسية المطوع,24.5849265,46.6769421,"3920 Abd Al Malek Ibn Hisham, 7687, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",3.7
Cardamom and coffee,24.5751109,46.6936438,"الشيخ محمد بن عبداللطيف بن عبدالرحمن Shaikh Mohammad Bin Abdullatif Bin Abdulrahman, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",3.7
توب سنتر- فرع الشفاء,24.55866039999999,46.6781616,"Dirab Branch Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
مسك الوادي,24.585603,46.678399,7765 الربيع الجيزي، شبرا، الرياض 12793 4065،,Shopping Malls,"shopping_mall,point_of_interest,establishment",5
Al Hala Sweets & Chocolate,24.57318750000001,46.66431250000001,"Aishah Bint Abi Bakr, HMF7+7PQ, Riyadh",Restaurants,"shopping_mall,store,food,point_of_interest,establishment",4.4
Al Romansiah Restaurant,24.5622023,46.70700439999999,"3143 Al Tourmouzi, 6063, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.3
Alliwan Restaurant,24.5589923,46.7054587,"حي, طريق ابن تيمية ، بدر, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.1
McDonald's,24.558167,46.70514499999999,Riyadh,Restaurants,"restaurant,food,point_of_interest,establishment",3.8
Subway,24.5584314,46.70415359999999,"6850 Ibn Taymiyyah St, Branch, Al Shifa, الرياض",Restaurants,"restaurant,food,point_of_interest,establishment",3.9
Pizzaratti AlShifa,24.557649,46.703449,"طريق ابن تيمية الفرعي, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.3
Domino's Pizza,24.5574375,46.70313760000001,"6684 Ibn Taymeeyah Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.9
دومينوز | Domino's,24.557406,46.70321300000001,"6684 Ibn Taymeeyah Road, Riyadh",Restaurants,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",3.5
Maestro Pizza,24.5557368,46.70184099999999,طريق ابن تيمية، الشفا، الرياض 6488,Restaurants,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",3.9
Best pasta,24.5551257,46.7012423,"6400 Ibn Taymeeyah Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
KFC,24.5496791,46.7211729,"4076 Ibn Manadhir, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.5
falafel Time restaurants,24.5500519,46.6980667,"ابن تيمية، بدر،, HM2X+26G, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
Ghani rst,24.5739439,46.7115929,"786, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",
Star Buffet and Goodies,24.57131679999999,46.708732,"3293 Ziad Ibn Ali Al Jouraisi, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
بوفية فهد القفاري,24.5755021,46.7054857,"2893-2961 Bashar Bin Safwan, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
ديوانية الشفاء,24.574508,46.70463319999999,"Bashar Bin Safwan, Riyadh",Restaurants,"cafe,food,point_of_interest,establishment",4
عشاق القهوة coffee lovers,24.5797202,46.710347,"3451 Bashar Bin Safwan, RLFA8003، 8003, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",
مرام للقهوة و حلا 🎈🌹☕🍮🍰,24.5679415,46.7153028,"Ibn Taymeeyah Road, HP98+C58, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.5
فلان,24.5675625,46.7148125,"HP97+2WR, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.2
شاي حسام,24.5686228,46.71636289999999,"Ibn Taymeeyah Road, Riyadh",Restaurants,"cafe,food,point_of_interest,establishment",5
33coffee,24.5767545,46.7017129,"HPG2+PM4, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4
Tea and More,24.5683664,46.70334380000001,"حي الشفا_ابي تمام, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.4
Light Dose Cafe,24.5682922,46.7034119,"Abi Tammam, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.4
ستيج كلوب,24.5785214,46.70196669999999,"7849 طريق ديراب الفرعي, 2589, الرياض",Restaurants,"cafe,food,point_of_interest,establishment",3.2
Starbucks,24.5783677,46.7017297,"Drive thru, Dirab Branch Road, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.4
شاي بغداد,24.57710999999999,46.7010528,Riyadh,Restaurants,"cafe,store,food,point_of_interest,establishment",4.4
Dunkin - دانكن,24.5781553,46.7013815,"2839 Southern Ring Branch Road, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",2.9
dunkin,24.5781178,46.70135399999999,Riyadh,Restaurants,"cafe,store,food,point_of_interest,establishment",4.1
فود ترك جوي ذوق، البطاطس لذيذ وتعامل الموظفة راقي 🤍,24.5781574,46.7008726,"14715 Badr Al Midmar, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.8
مقهى ليالي الكرم لاونج,24.5647909,46.7102503,"Ibn Taymeeyah Road, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.3
Copper Cafe,24.5647083,46.710276,"Ibn Taymeeyah Road, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.1
نيرا | قهوة يومية,24.5775077,46.7001966,"Dirab Road, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.8
شاي وسمسم,24.56637529999999,46.70371670000001,"حي, Al Tourmouzi, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",4.3
بابا كوفي,24.5673452,46.7024146,"HP82+WXM, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",
شاي سيلان,24.5673452,46.7024146,"HP82+WXM, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",
Rural Rose,24.5660822,46.705195,"Abi Tammam, Riyadh",Other Stores,"point_of_interest,store,establishment",4.1
Perfume window,24.5666278,46.70177979999999,"Ziad Ibn Ali Al Jouraisi, HP82+MP2, Riyadh",Fashion Stores,"clothing_store,point_of_interest,store,establishment",3.8
كون زون,24.5651161,46.70382,"Al Tourmouzi, HP83+2GW, Riyadh",Restaurants,"food,point_of_interest,store,establishment",3.9
قرصان الضيافة الفرع 2. ركن ديرتي سابقأً,24.5763149,46.69845549999999,"2231-2251 Dirab Branch Road, Riyadh",Restaurants,"bakery,food,point_of_interest,store,establishment",4
ShoeTypes,24.5632861,46.7054923,"Al Tourmouzi, Riyadh",Fashion Stores,"shoe_store,point_of_interest,store,establishment",4.3
دهانات الجزيرة - Jazeera Paints معرض الشفا,24.560698,46.70878200000001,"7963 Al Tourmouzi, 2833, Riyadh",Other Stores,"home_goods_store,point_of_interest,store,establishment",4.2
Orange Pharmacy,24.5660524,46.69700410000001,"المثنى بن حارثة ،, Riyadh",Pharmacies,"pharmacy,health,point_of_interest,store,establishment",4.3
Al Rasheed Pastries & Sweets,24.5593152,46.7029392,"4145 Al Muthanna Ibn Harisa, Riyadh",Restaurants,"food,point_of_interest,store,establishment",4
OudElite - نخبة العود 7474,24.5854805,46.6912331,"مخرج الترمذي, Southern Ring Branch Road, حي, Riyadh",Fashion Stores,"clothing_store,point_of_interest,store,establishment",4.3
صيدلية آدم 8 - الدريهمية - الرياض,24.5870781,46.691917,"Ibn Asakir, Riyadh",Pharmacies,"pharmacy,health,point_of_interest,store,establishment",4.7
Sonbol - سنبل,24.5530643,46.69967009999999,"Ibn Taymeeyah Road, Riyadh",Fashion Stores,"clothing_store,point_of_interest,store,establishment",3.8
تموينات شركه درب ميسان,24.5788057,46.7110777,"7929 Bashar Bin Safwan, 3333, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
Jana Sham Syrian products,24.5754364,46.7051919,"Bashar Bin Safwan, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.1
تموينات واسواق ربوع الشفا,24.5788435,46.7111422,"3531 بشر بن صفوان، الشفا، الرياض 14712 7903, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.9
اسواق ومخابز نبع القصيم,24.5740943,46.7034575,"Ibrahim Ibn Jameh, Riyadh",Restaurants,"supermarket,bakery,grocery_or_supermarket,food,point_of_interest,store,establishment",4.1
اسواق ومخابز ريم الحزم,24.5767308,46.7013942,Riyadh,Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.7
تموينات سعيد صالح بن سعيد اليامي,24.58003279999999,46.7034193,"Dirab Road, HPJ3+297, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",3.3
بقالة محطة تم التموينية,24.5693196,46.7026348,"2697 Abi Tammam, 6847, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.3
