Name,Subtype,Latitude,Longitude
Unnamed,shelter,24.615196,46.763016
Unnamed,shelter,24.617607,46.762361
Unnamed,shelter,24.617408,46.765498
Unnamed,shelter,24.436128,46.422326
Unnamed,artwork,24.71428,46.632416
Unnamed,artwork,24.75905,46.738406
Unnamed,artwork,24.758712,46.737792
Unnamed,artwork,24.758492,46.738626
Ain ul mas,bookmaker,24.908196,46.604554
مدرسة دلة لتعليم قيادة السيارات,driving_school,24.662484,46.83909
قصر اليخت,events_venue,24.819941,46.782593
قهوة الشموخ,department_store,24.583852,46.688291
مخابز وحلويات طيف نجد,confectionery,24.584214,46.686595
Unnamed,telephone,24.83573,46.779179
Unnamed,vending_machine,24.60257,46.626264
Unnamed,theme_park,24.692674,46.76474
Unnamed,toilets,24.660864,46.604177
Unnamed,toilets,24.667865,46.607224
وكالة الخلف للسفر والسياحة,travel_agency,24.601165,46.615316
Unnamed,fountain,24.587492,46.707652
كلية الرياضة والنشاط البدني,educational_institution,24.72638,46.619905
بوابة دخول الموظفين,shelter,24.669242,46.672968
البوابة الرئيسية,shelter,24.668823,46.677182
My Accommodation,artwork,24.611335,46.861245
Perfume,beauty,24.735378,46.647286
Unnamed,massage,24.653389,46.574494
شاي اليوم,tea,24.653145,46.5861
مؤسسة الانتاج الثلاثي للمقاولات,yes,24.653154,46.585319
Unnamed,resort,24.653154,46.585604
مشغل بريق الجوهرة للتزيين النسائي,hairdresser,24.653198,46.583841
س,apartment,24.826216,46.969438
فتحه,artwork,24.82877,46.976296
مخملي للخياطة الرجالية,tailor,24.653391,46.57454
مغاسل,laundry,24.653393,46.574598
Nakheel Mall,department_store,24.76809,46.714978
Unnamed,laundry,24.653285,46.579797
مورد المنتجات الغذائية,variety_store,24.804842,46.624559
خياط السفينة,tailor,24.600905,46.614933
Unnamed,toilets,24.734395,46.572247
Ad Diriyah,museum,24.738926,46.578424
شقة بلودان,apartment,24.785245,46.872861
سيقنتشر للعصائر,Juice bar,24.665963,46.681858
مجموعة المتبولي المتحدة,appliance,24.681681,46.696738
برج النخيل,estate_agent,24.748853,46.652719
The Roof,cinema,24.817802,46.665176
VOX Cinemas Kingdom Centre,cinema,24.71098,46.67555
Marvela Community,community_centre,24.773103,46.771826
PSU Founten,fountain,24.734418,46.697007
Flower Shop,florist,24.734842,46.697447
Unnamed,bbq,24.734544,46.697072
Museum of arts,museum,24.858211,46.59254
المركز الوطني لبحوث الزراعة والثروة الحيوانية,veterinary,24.579067,46.719708
Riyadh Front Shopping,community_centre,24.841992,46.73158
VOX Cinema Riyadh Front Mall,cinema,24.838239,46.732028
Unnamed,fitness_station,24.79088,46.743075
Unnamed,fitness_station,24.790803,46.742866
روائع المنزل,yes,24.774684,46.665513
Milano pizza pasta,artwork,24.746818,46.8372
Unnamed,drinking_water,24.565255,46.795639
تقاطع إشارة الملاحم,information,24.684258,46.766899
أرزاق القصيم تموينات وخضروات وفواكه,yes,24.687322,46.765364
اسعاف الربوة,centre,24.69131,46.764434
المبارك للنظارات,optometrist,24.686507,46.765726
ملحمة مراعي القصيم,butcher,24.684169,46.767179
ملحمة براري القصيم,butcher,24.684336,46.766647
ملحمة,butcher,24.684046,46.766742
ملحمة نجد الحديثة,butcher,24.684445,46.767008
الفرسان الرحاله,travel_agency,24.644743,46.715014
باسكن روبنز,ice_cream,24.895878,46.907822
شقق عوائل,apartment,24.896276,46.908425
Unnamed,apartment,24.702773,46.817758
Unnamed,apartment,24.696942,46.812264
Unnamed,motorcycle_parking,24.824899,46.795175
Unnamed,viewpoint,24.659225,46.609915
Public Transportation Center,bus_station,24.59567,46.7482
Unnamed,cinema,24.735131,46.694774
0,apartment,24.815952,46.877317
البسامي لنقل السيارات,charging_station,24.8286,46.8159
البسامي لنقل السيارات,charging_station,24.8298,46.8146
Unnamed,motorcycle_parking,24.735784,46.577318
Unnamed,toilets,24.700365,46.678389
الخافقين للتسويق العقاري,estate_agent,24.570919,46.619371
منتجع النخلة,resort,24.86144,46.79699
Post Coffe,coffee,24.790955,46.700876
منتجع انترلاكن,resort,24.90218,46.816586
Forever Rose London,florist,24.731661,46.647687
الصياد العربي للبنادق الهوائية,weapons,24.704817,46.768008
الرميح للبنادق الهوائية,weapons,24.660637,46.740498
رجال البرية للبنادق الهوائيه ولوازم الصيد و الرحلات,weapons,24.56793,46.621609
رماي نجد للبنادق,weapons,24.800751,46.630724
صاب لبنادق الصيد و لوازم الرحلات,weapons,24.740506,46.810166
صاب للبنادق الهوائية,weapons,24.750333,46.765049
الرميح للبنادق الهوائيه,weapons,24.629418,46.711945
الآفاق العالمية لصيانة الاسلحة النارية,weapons,24.535301,46.665093
الهدف للوازم الصيد,weapons,24.571581,46.669862
صيانة أسلحة,weapons,24.604282,46.620258
الرماية لتجهيزات الصيد والرحلات,yes,24.75544,46.741624
الرماية لتجهيزات الصيد والرحلات,yes,24.693504,46.811867
مربط نجد للصقور,animal_breeding,24.87537,46.836764
Unnamed,dance,24.825,46.8012
سنابل السلام,confectionery,24.8216,46.8004
مشغل منتجع الجمال Bella Cure,beauty,24.811545,46.626383
مؤسسة إبداع العزل للمقاولات,trade,24.811707,46.626752
مؤسسة صدى الأرياف للتجارة,trade,24.811731,46.626814
شركة الراجحي للبناء والتعمير,trade,24.81176,46.626879
الفياض للإنارة والكهرباء,lighting,24.811819,46.626995
صيدلية الدواء,chemist,24.811856,46.627087
العجلان للكهرباء والإنارة,lighting,24.812018,46.627454
عبدالله العمار;مؤسسة مساعد بن محمد العجلان,trade,24.812051,46.627534
فايف سيزون للنظارات,optician,24.812081,46.627614
عنوان الإضاءة,lighting,24.812104,46.62767
الصولان للإنارة والكهرباء,lighting,24.812126,46.627725
خالد بن سعد الموسى للعقارات,estate_agent,24.812152,46.62779
ورد الرياض,florist,24.81224,46.627985
البنايات لمواد البناء,trade,24.812279,46.628067
مؤسسة التوريد الفوري للتجارة,trade,24.812317,46.628162
زعيم الإنارة,lighting,24.812358,46.628252
شيخ الإنارة,lighting,24.812563,46.628737
مؤسسة دار قرطاجة,lighting,24.812582,46.628789
دار المهندسينن للعقارات,estate_agent,24.81262,46.628883
إضاءة المنزل,lighting,24.812643,46.628931
شوكولاتة لور L'or,chocolate,24.812684,46.629022
الآلية للعقارات,estate_agent,24.812734,46.629151
مؤسسة مقهى النور للمقاولات,trade,24.812753,46.629197
نظارات البركات,optician,24.812815,46.629369
حلويات سعد الدين,pastry,24.812842,46.629431
كنفندي,pastry,24.81287,46.629494
سيدرا,chocolate,24.81289,46.629548
نظارات المدينة,optician,24.812916,46.629604
تاوه,chocolate,24.812943,46.629672
اني وداني,chocolate,24.81297,46.629727
