latitude,longitude,type,name,district
24.7313915,46.6539953,Houses,Unnamed,
24.7313421,46.6538575,Houses,Unnamed,
24.7313714,46.6534027,Houses,Unnamed,
24.7316282,46.6535409,Houses,Unnamed,
24.7323296,46.653269,Houses,Unnamed,
24.7324756,46.6536344,Houses,Unnamed,
24.7324017,46.6534565,Houses,Unnamed,
24.7323321,46.6537114,Houses,Unnamed,
24.7305924,46.6543034,Houses,Unnamed,
24.7305058,46.6541382,Houses,Unnamed,
24.7304637,46.6540036,Houses,Unnamed,
24.7304637,46.6538194,Houses,Unnamed,
24.7304155,46.6536854,Houses,Unnamed,
24.7303847,46.6535332,Houses,Unnamed,
24.7317715,46.653999,Houses,Unnamed,
24.7625518,46.6793159,Houses,Unnamed,
24.7623812,46.6793922,Houses,Unnamed,
24.7626412,46.6795311,Houses,Unnamed,
24.7624727,46.6796185,Houses,Unnamed,
24.7623098,46.6797039,Houses,Unnamed,
24.7619931,46.6798656,Houses,Unnamed,
24.7620527,46.6795634,Houses,Unnamed,
24.7618887,46.679647,Houses,Unnamed,
24.7617183,46.6797302,Houses,Unnamed,
24.7627741,46.6798426,Houses,Unnamed,
24.7628711,46.6800609,Houses,Unnamed,
24.7626987,46.6801507,Houses,Unnamed,
24.7625999,46.6799265,Houses,Unnamed,
24.7624747,46.6801296,Houses,Unnamed,
24.7623475,46.6803252,Houses,Unnamed,
24.7622571,46.6801074,Houses,Unnamed,
24.7622931,46.680852,Houses,Unnamed,
24.7621836,46.6809061,Houses,Unnamed,
24.762155,46.6806762,Houses,Unnamed,
24.7620664,46.6804681,Houses,Unnamed,
24.7619758,46.6802523,Houses,Unnamed,
24.7632178,46.6809465,Houses,Unnamed,
24.7630225,46.6810358,Houses,Unnamed,
24.7628639,46.6811198,Houses,Unnamed,
24.7627383,46.6811797,Houses,Unnamed,
24.7625987,46.6812525,Houses,Unnamed,
24.7505704,46.6679994,Houses,Unnamed,
24.7506848,46.668273,Houses,Unnamed,
24.7506254,46.6681332,Houses,Unnamed,
24.7507363,46.6683953,Houses,Unnamed,
24.7507909,46.6685265,Houses,Unnamed,
24.7508524,46.6686732,Houses,Unnamed,
24.7509131,46.6688209,Houses,Unnamed,
24.7509775,46.6689756,Houses,Unnamed,
24.7510338,46.6691265,Houses,Unnamed,
24.7470489,46.620181,Houses,Unnamed,
24.7472083,46.6198413,Houses,Unnamed,
24.7473841,46.6203618,Houses,Unnamed,
24.746438,46.6205511,Houses,Unnamed,
24.74653,46.6207759,Houses,Unnamed,
24.746626,46.6209997,Houses,Unnamed,
24.7467135,46.6212106,Houses,Unnamed,
24.7468627,46.6215535,Houses,Unnamed,
24.7471294,46.6214052,Houses,Unnamed,
24.7469844,46.6210657,Houses,Unnamed,
24.7468889,46.6208418,Houses,Unnamed,
24.7468015,46.6206294,Houses,Unnamed,
24.7467073,46.6204095,Houses,Unnamed,
24.768323,46.6769745,Houses,Unnamed,
24.7682321,46.6767513,Houses,Unnamed,
24.7681396,46.6765252,Houses,Unnamed,
24.7680445,46.6762997,Houses,Unnamed,
24.7679526,46.6760778,Houses,Unnamed,
24.7678589,46.6758621,Houses,Unnamed,
24.7677673,46.6756356,Houses,Unnamed,
24.7682553,46.6775691,Houses,Unnamed,
24.768521,46.6774378,Houses,Unnamed,
24.768368,46.6757859,Houses,Unnamed,
24.7685768,46.6765768,Houses,Unnamed,
24.7685021,46.6764005,Houses,Unnamed,
24.7684274,46.6762264,Houses,Unnamed,
24.7683551,46.6760457,Houses,Unnamed,
24.7687105,46.6762866,Houses,Unnamed,
24.7686319,46.6761109,Houses,Unnamed,
24.768565,46.6759412,Houses,Unnamed,
24.7687903,46.6764749,Houses,Unnamed,
24.7689422,46.6771946,Houses,Unnamed,
24.7689197,46.6767773,Houses,Unnamed,
24.7686907,46.6768424,Houses,Unnamed,
24.7589178,46.6867685,Houses,Unnamed,
24.758973,46.6868989,Houses,Unnamed,
24.759129,46.6867357,Houses,Unnamed,
24.7592388,46.686678,Houses,Unnamed,
24.7600616,46.6862723,Houses,Unnamed,
24.7598437,46.6863831,Houses,Unnamed,
24.7596244,46.6864842,Houses,Unnamed,
24.761716,46.6933499,Houses,Unnamed,
24.7619599,46.6932228,Houses,Unnamed,
24.7621448,46.6931283,Houses,Unnamed,
24.7622618,46.6930698,Houses,Unnamed,
24.7623777,46.6930108,Houses,Unnamed,
24.7624996,46.692951,Houses,Unnamed,
24.762612,46.6928925,Houses,Unnamed,
24.762239,46.6923381,Houses,Unnamed,
24.7622824,46.6925897,Houses,Unnamed,
24.7623833,46.6925381,Houses,Unnamed,
24.7626303,46.69214,Houses,Unnamed,
24.7627172,46.6923595,Houses,Unnamed,
24.7625239,46.6924616,Houses,Unnamed,
24.7613122,46.6924045,Houses,Unnamed,
24.7626304,46.6906358,Houses,Unnamed,
24.7626616,46.6908796,Houses,Unnamed,
24.7627695,46.690825,Houses,Unnamed,
24.7628799,46.6907725,Houses,Unnamed,
24.7629825,46.6907204,Houses,Unnamed,
24.7642141,46.6890102,Houses,Unnamed,
24.764315,46.6892543,Houses,Unnamed,
24.7651434,46.6919841,Houses,Unnamed,
24.726888,46.6442874,Houses,Unnamed,
24.7267954,46.644959,Houses,Unnamed,
24.7275474,46.6452092,Houses,Unnamed,
24.7279757,46.6452038,Houses,Unnamed,
24.7289579,46.6440188,Houses,Unnamed,
24.7640355,46.6872724,Houses,Unnamed,
24.7642947,46.6871398,Houses,Unnamed,
24.76423,46.686966,Houses,Unnamed,
24.7641774,46.6868448,Houses,Unnamed,
24.763114,46.6851053,Houses,Unnamed,
24.763365,46.6849242,Houses,Unnamed,
24.7634146,46.68504,Houses,Unnamed,
24.7625018,46.6857215,Houses,Unnamed,
24.7625499,46.6858372,Houses,Unnamed,
24.7625929,46.6859412,Houses,Unnamed,
24.7626347,46.6860402,Houses,Unnamed,
24.7626765,46.6861315,Houses,Unnamed,
24.7645628,46.6898147,Houses,Unnamed,
24.7646139,46.689936,Houses,Unnamed,
24.7651683,46.6836918,Houses,Unnamed,
24.765394,46.6835923,Houses,Unnamed,
24.7656026,46.6834757,Houses,Unnamed,
24.7658084,46.6833758,Houses,Unnamed,
24.7633354,46.6812122,Houses,Unnamed,
24.7633917,46.6813461,Houses,Unnamed,
24.762927,46.6814162,Houses,Unnamed,
24.7629845,46.681551,Houses,Unnamed,
24.7631067,46.6813966,Houses,Unnamed,
24.7632068,46.6813468,Houses,Unnamed,
24.7627083,46.68153,Houses,Unnamed,
24.7627607,46.6816599,Houses,Unnamed,
24.7628737,46.6829077,Houses,Unnamed,
24.7627569,46.6829672,Houses,Unnamed,
24.7619223,46.6824913,Houses,Unnamed,
24.7620103,46.6827028,Houses,Unnamed,
24.7482875,46.6206114,Houses,Unnamed,
24.7480513,46.6207172,Houses,Unnamed,
24.7484188,46.6208723,Houses,Unnamed,
24.7482594,46.6209571,Houses,Unnamed,
24.7481844,46.620993,Houses,Unnamed,
24.7481053,46.6210307,Houses,Unnamed,
24.7478582,46.6208257,Houses,Unnamed,
24.7479594,46.6211115,Houses,Unnamed,
24.7477173,46.6208964,Houses,Unnamed,
24.7476032,46.6209539,Houses,Unnamed,
24.7474731,46.6211888,Houses,Unnamed,
24.7477633,46.6212123,Houses,Unnamed,
24.7494064,46.6236381,Houses,Unnamed,
24.7489177,46.6238757,Houses,Unnamed,
24.7989163,46.6174676,Houses,Unnamed,
24.7992579,46.6173057,Houses,Unnamed,
24.7997539,46.6170523,Houses,Unnamed,
24.7996044,46.6171327,Houses,Unnamed,
24.7994343,46.6172171,Houses,Unnamed,
24.7999202,46.6169741,Houses,Unnamed,
24.8000897,46.6168849,Houses,Unnamed,
24.7999137,46.6164142,Houses,Unnamed,
24.8000908,46.6163223,Houses,Unnamed,
24.8002701,46.6162336,Houses,Unnamed,
24.8004494,46.616137,Houses,Unnamed,
24.7997982,46.6161325,Houses,Unnamed,
24.7999596,46.6160413,Houses,Unnamed,
24.8001257,46.6159581,Houses,Unnamed,
24.7990881,46.6173813,Houses,Unnamed,
24.800314,46.6158683,Houses,Unnamed,
24.7989498,46.6160031,Houses,Unnamed,
24.7988887,46.6158633,Houses,Unnamed,
24.7988385,46.6157477,Houses,Unnamed,
24.7987879,46.6156271,Houses,Unnamed,
24.7987245,46.6154758,Houses,Unnamed,
24.7989889,46.6153501,Houses,Unnamed,
24.7990564,46.6154947,Houses,Unnamed,
24.7991041,46.6156096,Houses,Unnamed,
24.7991558,46.6157384,Houses,Unnamed,
24.7992097,46.6158752,Houses,Unnamed,
24.7983651,46.6156674,Houses,Unnamed,
24.7981185,46.6157867,Houses,Unnamed,
24.7984309,46.6158281,Houses,Unnamed,
24.7981727,46.6159462,Houses,Unnamed,
24.7984811,46.6159435,Houses,Unnamed,
24.798223,46.616059,Houses,Unnamed,
24.7982721,46.6161791,Houses,Unnamed,
24.7985268,46.6160448,Houses,Unnamed,
24.7983334,46.6163102,Houses,Unnamed,
24.7985846,46.6161763,Houses,Unnamed,
24.747174,46.621966,Houses,Unnamed,
24.7471624,46.6223176,Houses,Unnamed,
24.7473646,46.622213,Houses,Unnamed,
24.7475324,46.6221252,Houses,Unnamed,
24.7476956,46.6220354,Houses,Unnamed,
24.7478658,46.6219416,Houses,Unnamed,
24.7480418,46.6218634,Houses,Unnamed,
24.7482168,46.6217659,Houses,Unnamed,
24.7483822,46.6216889,Houses,Unnamed,
24.7486087,46.6214253,Houses,Unnamed,
24.7483334,46.6213909,Houses,Unnamed,
24.7481357,46.6214861,Houses,Unnamed,
24.74792,46.6215855,Houses,Unnamed,
24.7468858,46.6231536,Houses,Unnamed,
24.7464474,46.6217317,Houses,Unnamed,
24.7462035,46.621861,Houses,Unnamed,
24.7463398,46.6222657,Houses,Unnamed,
24.7464547,46.6225395,Houses,Unnamed,
24.7465461,46.6227739,Houses,Unnamed,
24.7468043,46.6226241,Houses,Unnamed,
24.7467081,46.6224031,Houses,Unnamed,
24.7466168,46.6221728,Houses,Unnamed,
24.761759,46.6825642,Houses,Unnamed,
24.7618567,46.6827862,Houses,Unnamed,
24.7616962,46.6828704,Houses,Unnamed,
24.7615925,46.6826474,Houses,Unnamed,
24.7614227,46.6827359,Houses,Unnamed,
24.7615127,46.6829481,Houses,Unnamed,
24.7616949,46.6819517,Houses,Unnamed,
24.7615254,46.6820314,Houses,Unnamed,
24.761782,46.6821719,Houses,Unnamed,
24.7616228,46.6822633,Houses,Unnamed,
24.7613164,46.6822657,Houses,Unnamed,
24.7616398,46.6815657,Houses,Unnamed,
24.7614383,46.6816683,Houses,Unnamed,
24.7612535,46.6817548,Houses,Unnamed,
24.7610579,46.6818441,Houses,Unnamed,
24.7615659,46.681292,Houses,Unnamed,
24.7615071,46.6811542,Houses,Unnamed,
24.761357,46.6813959,Houses,Unnamed,
24.7612996,46.6812566,Houses,Unnamed,
24.7615096,46.680909,Houses,Unnamed,
24.7614658,46.6808035,Houses,Unnamed,
24.7614159,46.6806883,Houses,Unnamed,
24.7613566,46.6805365,Houses,Unnamed,
24.7612755,46.6803598,Houses,Unnamed,
24.7613262,46.6809191,Houses,Unnamed,
24.7612189,46.6809712,Houses,Unnamed,
24.761055,46.6804216,Houses,Unnamed,
24.7610977,46.6805239,Houses,Unnamed,
24.761142,46.6806271,Houses,Unnamed,
24.7293799,46.6536104,Houses,Unnamed,
24.7305303,46.655325,Houses,Unnamed,
24.7304895,46.6551466,Houses,Unnamed,
24.7321994,46.6535599,Houses,Unnamed,
24.7321369,46.6533545,Houses,Unnamed,
24.7318035,46.652827,Houses,Unnamed,
24.7312997,46.6532594,Houses,Unnamed,
24.7319746,46.6548464,Houses,Unnamed,
24.7329349,46.6554795,Houses,Unnamed,
24.7295232,46.6548546,Houses,Unnamed,
24.7296813,46.654782,Houses,Unnamed,
24.7294061,46.6544859,Houses,Unnamed,
24.7295114,46.6546508,Houses,Unnamed,
24.729702,46.6545635,Houses,Unnamed,
24.7295885,46.6543799,Houses,Unnamed,
24.7957718,46.6095771,Houses,Unnamed,
24.7959115,46.6095067,Houses,Unnamed,
24.7960485,46.6094359,Houses,Unnamed,
24.7961868,46.6093628,Houses,Unnamed,
24.7963447,46.6092809,Houses,Unnamed,
24.7965225,46.6091938,Houses,Unnamed,
24.7963057,46.6097203,Houses,Unnamed,
24.796442,46.6096501,Houses,Unnamed,
24.7965241,46.6096057,Houses,Unnamed,
24.7966645,46.6095353,Houses,Unnamed,
24.7968483,46.6094449,Houses,Unnamed,
24.797035,46.6093542,Houses,Unnamed,
24.7972132,46.6092676,Houses,Unnamed,
24.7973958,46.609173,Houses,Unnamed,
24.7968751,46.6090089,Houses,Unnamed,
24.7970603,46.608914,Houses,Unnamed,
24.7972565,46.6088254,Houses,Unnamed,
24.7976133,46.6090634,Houses,Unnamed,
24.7974698,46.6087136,Houses,Unnamed,
24.797874,46.6089269,Houses,Unnamed,
24.7977351,46.6085856,Houses,Unnamed,
24.7459528,46.6223802,Houses,Unnamed,
24.7460181,46.6225357,Houses,Unnamed,
24.7460945,46.6227205,Houses,Unnamed,
24.7461622,46.6228902,Houses,Unnamed,
24.7462099,46.6230055,Houses,Unnamed,
24.746263,46.6231206,Houses,Unnamed,
24.7463053,46.6232378,Houses,Unnamed,
24.745677,46.6223828,Houses,Unnamed,
24.745758,46.622663,Houses,Unnamed,
24.7458418,46.6228608,Houses,Unnamed,
24.7459378,46.6230822,Houses,Unnamed,
24.7460288,46.623296,Houses,Unnamed,
24.7460882,46.623484,Houses,Unnamed,
24.7461439,46.6236103,Houses,Unnamed,
24.7462006,46.6237383,Houses,Unnamed,
24.7462498,46.6238506,Houses,Unnamed,
24.7464301,46.6235382,Houses,Unnamed,
24.747174,46.6239407,Houses,Unnamed,
24.7466345,46.6240608,Houses,Unnamed,
24.7462639,46.6242474,Houses,Unnamed,
24.7467473,46.6243456,Houses,Unnamed,
24.7463818,46.6245325,Houses,Unnamed,
24.7459968,46.6244979,Houses,Unnamed,
24.7689122,46.6850628,Houses,Unnamed,
24.7688635,46.684939,Houses,Unnamed,
24.7688147,46.6848274,Houses,Unnamed,
24.7687538,46.6846736,Houses,Unnamed,
24.7611269,46.6814188,Houses,Unnamed,
24.7609307,46.6815172,Houses,Unnamed,
24.7610104,46.6811088,Houses,Unnamed,
24.7609405,46.6809408,Houses,Unnamed,
24.7607925,46.680596,Houses,Unnamed,
24.7607996,46.681201,Houses,Unnamed,
24.7607259,46.6810409,Houses,Unnamed,
24.7605905,46.6807192,Houses,Unnamed,
24.7606568,46.6808775,Houses,Unnamed,
24.7605436,46.6805932,Houses,Unnamed,
24.760508,46.6805072,Houses,Unnamed,
24.7604515,46.6803641,Houses,Unnamed,
24.7606496,46.6802535,Houses,Unnamed,
24.798896,46.6169265,Houses,Unnamed,
24.7990552,46.6168538,Houses,Unnamed,
24.7991658,46.6167993,Houses,Unnamed,
24.7992755,46.616746,Houses,Unnamed,
24.7994118,46.6166709,Houses,Unnamed,
24.7995809,46.6165835,Houses,Unnamed,
24.7536839,46.6817604,Houses,Unnamed,
24.7535623,46.6814729,Houses,Unnamed,
24.7538995,46.6816726,Houses,Unnamed,
24.7534449,46.6819651,Houses,Unnamed,
24.7532427,46.682023,Houses,Unnamed,
24.7531318,46.682087,Houses,Unnamed,
24.7530229,46.6821405,Houses,Unnamed,
24.7531054,46.6816995,Houses,Unnamed,
24.7529762,46.6817629,Houses,Unnamed,
24.7528693,46.682227,Houses,Unnamed,
24.7527911,46.6820266,Houses,Unnamed,
24.752753,46.6818282,Houses,Unnamed,
24.7518458,46.6825259,Houses,Unnamed,
24.7500665,46.6857809,Houses,Unnamed,
24.7538147,46.6802553,Houses,Unnamed,
24.7538622,46.6803584,Houses,Unnamed,
24.7538964,46.6804487,Houses,Unnamed,
24.7539323,46.6805361,Houses,Unnamed,
24.7539698,46.6806227,Houses,Unnamed,
24.7540099,46.6807186,Houses,Unnamed,
24.7535763,46.6803756,Houses,Unnamed,
24.7536225,46.6804646,Houses,Unnamed,
24.753659,46.6805571,Houses,Unnamed,
24.7536994,46.6806475,Houses,Unnamed,
24.7537425,46.6807366,Houses,Unnamed,
24.7537783,46.6808276,Houses,Unnamed,
24.7540991,46.6808483,Houses,Unnamed,
24.7540241,46.6808942,Houses,Unnamed,
24.7539401,46.6809366,Houses,Unnamed,
24.7538579,46.6809776,Houses,Unnamed,
24.7537752,46.6810143,Houses,Unnamed,
24.7537072,46.6810482,Houses,Unnamed,
24.7545682,46.6805265,Houses,Unnamed,
24.7544537,46.6802698,Houses,Unnamed,
24.7543669,46.6800373,Houses,Unnamed,
24.7540469,46.6792945,Houses,Unnamed,
24.7542514,46.6796756,Houses,Unnamed,
24.7543107,46.6806596,Houses,Unnamed,
24.7542761,46.6804576,Houses,Unnamed,
24.7537632,46.6793253,Houses,Unnamed,
24.7538418,46.6795037,Houses,Unnamed,
24.7538873,46.6796147,Houses,Unnamed,
24.753938,46.6797373,Houses,Unnamed,
24.7539835,46.67985,Houses,Unnamed,
24.7540342,46.67998,Houses,Unnamed,
24.7540954,46.6801533,Houses,Unnamed,
24.7483923,46.624059,Houses,Unnamed,
24.7485233,46.6243505,Houses,Unnamed,
24.7482063,46.6241354,Houses,Unnamed,
24.7481044,46.6241876,Houses,Unnamed,
24.7480014,46.6242406,Houses,Unnamed,
24.7479,46.6242909,Houses,Unnamed,
24.7483351,46.6244296,Houses,Unnamed,
24.7482278,46.6244825,Houses,Unnamed,
24.7481213,46.624536,Houses,Unnamed,
24.7480136,46.6245908,Houses,Unnamed,
24.747749,46.6243875,Houses,Unnamed,
24.7475499,46.6244864,Houses,Unnamed,
24.7473474,46.6245906,Houses,Unnamed,
24.7470899,46.6246942,Houses,Unnamed,
24.7476734,46.6247859,Houses,Unnamed,
24.747873,46.6246826,Houses,Unnamed,
24.748124,46.6251695,Houses,Unnamed,
24.747732,46.6253579,Houses,Unnamed,
24.7487626,46.6257297,Houses,Unnamed,
24.7488553,46.6251526,Houses,Unnamed,
24.7487668,46.6249361,Houses,Unnamed,
24.7486854,46.6247147,Houses,Unnamed,
24.7484252,46.6248404,Houses,Unnamed,
24.7486009,46.625286,Houses,Unnamed,
24.7608249,46.6839622,Houses,Unnamed,
24.7608467,46.683728,Houses,Unnamed,
24.7607688,46.6835401,Houses,Unnamed,
24.7606892,46.6833544,Houses,Unnamed,
24.7606117,46.683167,Houses,Unnamed,
24.760432,46.6830291,Houses,Unnamed,
24.760416,46.6832623,Houses,Unnamed,
24.7604935,46.6834492,Houses,Unnamed,
24.7605709,46.6836346,Houses,Unnamed,
24.7606494,46.6838247,Houses,Unnamed,
24.7603557,46.6842274,Houses,Unnamed,
24.760291,46.6840583,Houses,Unnamed,
24.7602134,46.6838814,Houses,Unnamed,
24.7601386,46.6837075,Houses,Unnamed,
24.7600702,46.6835429,Houses,Unnamed,
24.759996,46.6833692,Houses,Unnamed,
24.7601522,46.6843257,Houses,Unnamed,
24.7600817,46.6841681,Houses,Unnamed,
24.7600066,46.6839911,Houses,Unnamed,
24.7599349,46.6838187,Houses,Unnamed,
24.7598312,46.6835607,Houses,Unnamed,
24.7623727,46.6880831,Houses,Unnamed,
24.763124,46.6888352,Houses,Unnamed,
24.7632054,46.6890312,Houses,Unnamed,
24.762949,46.6889191,Houses,Unnamed,
24.7630348,46.6891205,Houses,Unnamed,
24.7628587,46.6892062,Houses,Unnamed,
24.7627744,46.689004,Houses,Unnamed,
24.7626833,46.689298,Houses,Unnamed,
24.7625989,46.6890939,Houses,Unnamed,
24.7634843,46.6872319,Houses,Unnamed,
24.7635299,46.6873409,Houses,Unnamed,
24.763594,46.687501,Houses,Unnamed,
24.7632496,46.6875943,Houses,Unnamed,
24.7633021,46.6877181,Houses,Unnamed,
24.7632289,46.6874077,Houses,Unnamed,
24.7613608,46.6882473,Houses,Unnamed,
24.7611458,46.6883517,Houses,Unnamed,
24.7639506,46.689144,Houses,Unnamed,
24.7640296,46.6893461,Houses,Unnamed,
24.7640878,46.689482,Houses,Unnamed,
24.7634718,46.6924112,Houses,Unnamed,
24.7624299,46.6922393,Houses,Unnamed,
24.7610824,46.689267,Houses,Unnamed,
24.7611639,46.6894701,Houses,Unnamed,
24.7612798,46.6897598,Houses,Unnamed,
24.7610912,46.6898506,Houses,Unnamed,
24.7611832,46.6900536,Houses,Unnamed,
24.7581312,46.6850639,Houses,Unnamed,
24.7582164,46.6850225,Houses,Unnamed,
24.7582961,46.684979,Houses,Unnamed,
24.7583756,46.6849388,Houses,Unnamed,
24.7584562,46.6848981,Houses,Unnamed,
24.7585378,46.6848573,Houses,Unnamed,
24.7586212,46.6848151,Houses,Unnamed,
24.7587028,46.6847759,Houses,Unnamed,
24.7587852,46.6847351,Houses,Unnamed,
24.7588661,46.6846939,Houses,Unnamed,
24.7589453,46.6846547,Houses,Unnamed,
24.7590347,46.6846079,Houses,Unnamed,
24.7515898,46.6693048,Houses,Unnamed,
24.7519874,46.6691055,Houses,Unnamed,
24.7520968,46.66905,Houses,Unnamed,
24.7522964,46.6689467,Houses,Unnamed,
24.7521985,46.6689982,Houses,Unnamed,
24.7524644,46.6688668,Houses,Unnamed,
24.7503946,46.666685,Houses,Unnamed,
24.750453,46.6668181,Houses,Unnamed,
24.7506148,46.6666677,Houses,Unnamed,
24.7701468,46.7095471,Houses,Unnamed,
24.7705397,46.70935,Houses,Unnamed,
24.7703736,46.7094251,Houses,Unnamed,
24.7702742,46.7094764,Houses,Unnamed,
24.7699936,46.7079388,Houses,Unnamed,
24.7700774,46.7081758,Houses,Unnamed,
24.7701667,46.7083923,Houses,Unnamed,
24.7702728,46.70863,Houses,Unnamed,
24.7703583,46.7088491,Houses,Unnamed,
24.7689314,46.7065076,Houses,Unnamed,
24.7703901,46.7068453,Houses,Unnamed,
24.7704805,46.707091,Houses,Unnamed,
24.7710549,46.7067748,Houses,Unnamed,
24.7712313,46.7065192,Houses,Unnamed,
24.7713846,46.7071397,Houses,Unnamed,
24.7711445,46.707272,Houses,Unnamed,
24.771254,46.7075299,Houses,Unnamed,
24.7708485,46.7099584,Houses,Unnamed,
24.7711902,46.7101275,Houses,Unnamed,
24.7712744,46.7103726,Houses,Unnamed,
24.7710693,46.7098556,Houses,Unnamed,
24.7718413,46.7096654,Houses,Unnamed,
24.7715621,46.7098101,Houses,Unnamed,
24.7591206,46.6848232,Houses,Unnamed,
24.7590362,46.6848683,Houses,Unnamed,
24.7589548,46.6849084,Houses,Unnamed,
24.7588735,46.6849495,Houses,Unnamed,
24.7587922,46.6849905,Houses,Unnamed,
24.7587107,46.6850303,Houses,Unnamed,
24.7586286,46.6850706,Houses,Unnamed,
24.7585472,46.6851117,Houses,Unnamed,
24.7584668,46.6851529,Houses,Unnamed,
24.758387,46.6851993,Houses,Unnamed,
24.7583052,46.6852404,Houses,Unnamed,
24.7582166,46.6852782,Houses,Unnamed,
24.7598821,46.6844664,Houses,Unnamed,
24.7598152,46.684292,Houses,Unnamed,
24.7597447,46.6841256,Houses,Unnamed,
24.7596742,46.6839574,Houses,Unnamed,
24.7596013,46.6837876,Houses,Unnamed,
24.7595293,46.6836184,Houses,Unnamed,
24.7596793,46.6845688,Houses,Unnamed,
24.7596098,46.6843949,Houses,Unnamed,
24.7595358,46.6842199,Houses,Unnamed,
24.7594614,46.6840441,Houses,Unnamed,
24.7593917,46.6838759,Houses,Unnamed,
24.7593292,46.68371,Houses,Unnamed,
24.7616973,46.69261,Houses,Unnamed,
24.7617922,46.6928262,Houses,Unnamed,
24.7644794,46.6919089,Houses,Unnamed,
24.7642715,46.6920148,Houses,Unnamed,
24.7609778,46.691705,Houses,Unnamed,
24.7610263,46.6918152,Houses,Unnamed,
24.761453,46.6927395,Houses,Unnamed,
24.7615435,46.6929547,Houses,Unnamed,
24.7597662,46.6899506,Houses,Unnamed,
24.7598946,46.6898892,Houses,Unnamed,
24.7598841,46.6830511,Houses,Unnamed,
24.7596587,46.6830879,Houses,Unnamed,
24.7597151,46.6832221,Houses,Unnamed,
24.7594744,46.6832522,Houses,Unnamed,
24.7592636,46.6833447,Houses,Unnamed,
24.7570591,46.6833052,Houses,Unnamed,
24.757011,46.683192,Houses,Unnamed,
24.7569802,46.6830668,Houses,Unnamed,
24.7569349,46.682956,Houses,Unnamed,
24.7568439,46.6828,Houses,Unnamed,
24.7567812,46.6826399,Houses,Unnamed,
24.7567315,46.6825259,Houses,Unnamed,
24.7575341,46.6828697,Houses,Unnamed,
24.7574667,46.6826962,Houses,Unnamed,
24.7573981,46.6825275,Houses,Unnamed,
24.757328,46.6823577,Houses,Unnamed,
24.7578901,46.6822808,Houses,Unnamed,
24.7578204,46.6821118,Houses,Unnamed,
24.7577015,46.6818543,Houses,Unnamed,
24.7575028,46.6819554,Houses,Unnamed,
24.7576119,46.6822172,Houses,Unnamed,
24.7579519,46.6784728,Houses,Unnamed,
24.7580272,46.6786481,Houses,Unnamed,
24.7581014,46.6788262,Houses,Unnamed,
24.7577476,46.6785714,Houses,Unnamed,
24.7578181,46.6787543,Houses,Unnamed,
24.7534596,46.6802167,Houses,Unnamed,
24.7533047,46.6800162,Houses,Unnamed,
24.7534846,46.6799099,Houses,Unnamed,
24.7536558,46.6798304,Houses,Unnamed,
24.7534309,46.6811177,Houses,Unnamed,
24.7534051,46.6808685,Houses,Unnamed,
24.7532787,46.6809377,Houses,Unnamed,
24.7508116,46.6798584,Houses,Unnamed,
24.7509125,46.6800779,Houses,Unnamed,
24.7510122,46.6803017,Houses,Unnamed,
24.7511044,46.6805207,Houses,Unnamed,
24.750831,46.680656,Houses,Unnamed,
24.7507324,46.680435,Houses,Unnamed,
24.7506453,46.6802077,Houses,Unnamed,
24.7505444,46.6799905,Houses,Unnamed,
24.7578916,46.6789337,Houses,Unnamed,
24.7574669,46.6787219,Houses,Unnamed,
24.757539,46.6788916,Houses,Unnamed,
24.797841,46.6130237,Houses,Unnamed,
24.7976372,46.6131271,Houses,Unnamed,
24.7975542,46.6129315,Houses,Unnamed,
24.7974784,46.6127493,Houses,Unnamed,
24.7977584,46.6128226,Houses,Unnamed,
24.7976847,46.6126486,Houses,Unnamed,
24.7976153,46.6124794,Houses,Unnamed,
24.7974064,46.6125811,Houses,Unnamed,
